"site_id","habitat","area","rubble","k","Reef","reef_siteid","long","lat","sitedepth","recom_connectivity","Acropora2026","Goniastrea2026","Acropora2034","Goniastrea2034","Total2026","Total2034"
"ER_C_10","Crest",90463.15114,FALSE,31.96202532,"Elford","Elford_ER_C_10",146.2984282,-16.91387958,-1.108489433,10,4.60675182037587,8.77173890286464,1.39283301235541,8.46393382303175,13.3784907232405,9.85676683538716
"ER_C_11","Crest",54785.65417,FALSE,41.85248714,"Elford","Elford_ER_C_11",146.2729302,-16.93045567,-1.693335778,55,22.8604538331183,13.7024294599783,9.29019361921469,13.7282851008862,36.5628832930966,23.0184787201009
"ER_C_12","Crest",312.9893114,FALSE,25,"Elford","Elford_ER_C_12",146.2493013,-16.92532595,-1.515333335,101,14.7066123000013,12.2323743708507,29.8413756522056,15.8184509455552,26.938986670852,45.6598265977608
"ER_C_2","Crest",100181.2991,FALSE,11.17424242,"Elford","Elford_ER_C_2",146.2849309,-16.92725615,-1.248184262,31,6.83152618069073,2.72131408437182,1.35428461777983,3.45335701710681,9.55284026506255,4.80764163488664
"ER_C_3","Crest",76044.65694,FALSE,40.72229141,"Elford","Elford_ER_C_3",146.2303722,-16.92294658,-1.246804972,161,16.9523216442476,14.6174763701031,2.19738310849757,12.3432599784,31.5697980143508,14.5406430868976
"ER_C_4","Crest",60109.49597,FALSE,51.81674566,"Elford","Elford_ER_C_4",146.2943572,-16.92460958,-1.283197349,17,16.9724779334299,20.8802545952108,1.71802198776946,18.862680637921,37.8527325286407,20.5807026256905
"ER_C_5","Crest",42261.42923,FALSE,26.35135135,"Elford","Elford_ER_C_5",146.2665649,-16.93021413,-1.497098364,69,14.9132795095941,8.62599691632395,4.29463361427218,8.26317629576556,23.5392764259181,12.5578099100377
"ER_C_6","Crest",12832.63163,FALSE,83.82352941,"Elford","Elford_ER_C_6",146.2937454,-16.90981146,-1.464837207,20,16.417479768741,30.4699496839088,3.80971083018867,27.1763741747589,46.8874294526498,30.9860850049475
"ER_C_7","Crest",57605.03185,FALSE,31.23966942,"Elford","Elford_ER_C_7",146.2894685,-16.92644931,-1.25616926,24,13.4761746382156,12.4163094609306,1.01957414778178,9.6956773614797,25.8924840991462,10.7152515092615
"ER_C_8","Crest",118024.5029,FALSE,29.04263878,"Elford","Elford_ER_C_8",146.2799359,-16.92823573,-1.222390346,40,11.4016654353676,9.18534831330267,1.47570678355137,8.62031518813946,20.5870137486703,10.0960219716908
"ER_C_9","Crest",60083.839,FALSE,47.03821656,"Elford","Elford_ER_C_9",146.2259379,-16.92371844,-1.281652173,176,19.4587632280528,16.4937479180236,1.45910293708969,10.4162538977981,35.9525111460764,11.8753568348878
"ER_IF_1","Inner Flat",188134.0809,FALSE,84.21052632,"Elford","Elford_ER_IF_1",146.2945581,-16.91786701,-1.198580424,19,3.97683195088298,29.4514806607417,0.108870741490282,16.9485619551709,33.4283126116247,17.0574326966611
"ER_IF_10","Inner Flat",142971.6745,FALSE,51.6644474,"Elford","Elford_ER_IF_10",146.2187947,-16.90954219,-2.141646271,199,8.21997718538055,11.8737433977612,0.491702510757405,7.27553474134534,20.0937205831417,7.76723725210275
"ER_IF_11","Inner Flat",298165.1646,FALSE,47.93995529,"Elford","Elford_ER_IF_11",146.224689,-16.91154899,-2.494762891,178,2.39661189371757,12.9867916181596,0.191847087771145,8.57449554903998,15.3834035118772,8.76634263681112
"ER_IF_12","Inner Flat",260328.1465,FALSE,19.89051095,"Elford","Elford_ER_IF_12",146.2214086,-16.91733719,-2.712083109,191,2.27501602552913,1.29066354766656,0.767986961988282,2.17135377280667,3.56567957319568,2.93934073479495
"ER_IF_13","Inner Flat",275169.691,FALSE,67.70724939,"Elford","Elford_ER_IF_13",146.2768348,-16.92673056,-1.390816654,50,6.93039237488407,24.9938245679652,1.0754728998558,21.2879405437423,31.9242169428492,22.3634134435981
"ER_IF_14","Inner Flat",243769.6497,FALSE,41.12840467,"Elford","Elford_ER_IF_14",146.2330644,-16.91921677,-2.067237665,156,8.08136670926732,14.2950674365545,2.77470262763453,13.7856093648751,22.3764341458218,16.5603119925097
"ER_IF_15","Inner Flat",351824.4403,FALSE,52.86641428,"Elford","Elford_ER_IF_15",146.2603787,-16.92549478,-2.14806371,82,6.99952225286536,18.7666785459324,3.13105167838952,17.9162719682978,25.7662007987978,21.0473236466873
"ER_IF_16","Inner Flat",305541.2297,FALSE,70.18362901,"Elford","Elford_ER_IF_16",146.2879227,-16.92391365,-1.249865034,27,2.62608004487292,23.5603559177463,0.962564213031104,21.30027846215,26.1864359626193,22.2628426751811
"ER_IF_17","Inner Flat",295795.606,FALSE,39.21885087,"Elford","Elford_ER_IF_17",146.2916827,-16.91437137,-1.7781652,21,0.707090856440559,10.1742597047629,0.275784832943703,8.7294657762943,10.8813505612034,9.005250609238
"ER_IF_18","Inner Flat",146098.2807,FALSE,41.19558155,"Elford","Elford_ER_IF_18",146.2140279,-16.91049088,-2.376063052,213,4.74636907990558,10.0941820026236,0.467478290654069,4.51401572863506,14.8405510825291,4.98149401928913
"ER_IF_19","Inner Flat",255034.2244,FALSE,51.04477612,"Elford","Elford_ER_IF_19",146.2281983,-16.92078007,-2.022907626,170,5.45985041542602,16.7443345749522,0.791353225437537,13.3102708265228,22.2041849903782,14.1016240519604
"ER_IF_2","Inner Flat",222235.9238,FALSE,21.5661104,"Elford","Elford_ER_IF_2",146.286937,-16.91551355,-1.985554956,28,1.62500829834967,2.11018582110671,1.27076482270863,2.66896446338829,3.73519411945638,3.93972928609692
"ER_IF_20","Inner Flat",141128.5386,FALSE,62.08754209,"Elford","Elford_ER_IF_20",146.2240435,-16.92192096,-2.147364675,184,7.61740648295079,17.8733105046624,0.54164036462215,10.7219274652983,25.4907169876132,11.2635678299204
"ER_IF_21","Inner Flat",59746.65476,FALSE,43.45047923,"Elford","Elford_ER_IF_21",146.2003907,-16.90884092,-2.159475712,251,17.2579823687236,7.76032542662293,1.34989548455917,4.43337193731525,25.0183077953465,5.78326742187442
"ER_IF_22","Inner Flat",222246.6696,FALSE,15.62099872,"Elford","Elford_ER_IF_22",146.2852908,-16.91896599,-2.183982041,32,1.48563695926167,0.173695292359053,0.75112876285977,0.641310805049317,1.65933225162072,1.39243956790909
"ER_IF_23","Inner Flat",47565.26206,FALSE,20.91633466,"Elford","Elford_ER_IF_23",146.2396865,-16.91740999,-2.547182393,134,9.52234988002055,5.88080162265264,3.85011181697593,6.26448187012017,15.4031515026732,10.1145936870961
"ER_IF_24","Inner Flat",193672.614,FALSE,49.39113492,"Elford","Elford_ER_IF_24",146.2300663,-16.911473,-2.413317223,162,4.55821010591049,15.7348369017016,1.07325482718109,13.1359557991526,20.2930470076121,14.2092106263337
"ER_IF_25","Inner Flat",214742.7484,FALSE,46.21178556,"Elford","Elford_ER_IF_25",146.270541,-16.92660719,-1.743524208,66,9.66650039216676,16.1875305296628,6.76295762097865,17.1509691286489,25.8540309218295,23.9139267496275
"ER_IF_26","Inner Flat",30984.74566,FALSE,51.06382979,"Elford","Elford_ER_IF_26",146.2552184,-16.92092573,-2.391786409,88,21.4028802575381,17.7524625259693,12.4937959234421,18.0037703606035,39.1553427835074,30.4975662840457
"ER_IF_3","Inner Flat",93863.38866,FALSE,13.6958711,"Elford","Elford_ER_IF_3",146.2143535,-16.91675313,-2.70184836,212,7.25610529847167,2.0005077306754,0.474273571579643,1.56263796783871,9.25661302914707,2.03691153941835
"ER_IF_4","Inner Flat",335743.0998,FALSE,36.7271696,"Elford","Elford_ER_IF_4",146.234638,-16.91390342,-2.283556221,148,1.75461127854878,10.1683636630577,0.743279715406365,8.9661908459747,11.9229749416065,9.70947056138107
"ER_IF_5","Inner Flat",151100.4432,FALSE,37.81407035,"Elford","Elford_ER_IF_5",146.2082849,-16.91124067,-2.2725166,233,6.72378613952326,0.817476968815834,0.441521331743581,0.0487185121909851,7.54126310833909,0.490239843934566
"ER_IF_6","Inner Flat",351542.2993,FALSE,56.52409312,"Elford","Elford_ER_IF_6",146.2906926,-16.91990063,-1.64196775,25,1.5073876489279,17.9533947106647,0.245623838612776,14.2917786393617,19.4607823595926,14.5374024779745
"ER_IF_7","Inner Flat",313649.0535,FALSE,32.49393204,"Elford","Elford_ER_IF_7",146.2658981,-16.9257871,-2.051477635,72,4.65655300191156,9.07358107926865,1.27204171296107,8.17079416548783,13.7301340811802,9.4428358784489
"ER_IF_8","Inner Flat",292370.9568,FALSE,27.32293697,"Elford","Elford_ER_IF_8",146.276713,-16.92344585,-2.024515048,51,1.13309280193952,4.81403173950275,0.970513870335692,4.94393419696661,5.94712454144226,5.9144480673023
"ER_IF_9","Inner Flat",437310.6825,FALSE,40.34858388,"Elford","Elford_ER_IF_9",146.2823623,-16.92229787,-1.862049646,38,1.1187285229803,12.129077822481,0.718453763840327,12.1395731971011,13.2478063454613,12.8580269609415
"ER_OF_1","Outer Flat",210638.3461,FALSE,77.3465704,"Elford","Elford_ER_OF_1",146.2493132,-16.92435159,-2.007982389,101,11.8183081960967,27.2779608518461,5.29873886643228,25.4316945974625,39.0962690479427,30.7304334638948
"ER_OF_10","Outer Flat",116768.7539,FALSE,69.66475879,"Elford","Elford_ER_OF_10",146.2739491,-16.9285914,-1.243744207,55,26.300293668485,24.631824867525,9.4409059570741,23.4901971094606,50.93211853601,32.9311030665347
"ER_OF_11","Outer Flat",103618.2824,FALSE,67.79505947,"Elford","Elford_ER_OF_11",146.268963,-16.92908291,-1.280545545,65,24.0926355393008,23.7873951036144,7.77191732623346,22.5566149736828,47.8800306429152,30.3285322999163
"ER_OF_12","Outer Flat",156185.6163,FALSE,67.64616322,"Elford","Elford_ER_OF_12",146.2553541,-16.92466696,-2.455417414,87,11.4496715078521,24.4998618792465,7.91753786741663,24.8540778748499,35.9495333870986,32.7716157422665
"ER_OF_13","Outer Flat",130499.9403,FALSE,66.66666667,"Elford","Elford_ER_OF_13",146.2370108,-16.92218338,-2.00399158,142,11.7757501469079,23.8138432231759,2.98770890458067,20.6151766675893,35.5895933700839,23.6028855721699
"ER_OF_14","Outer Flat",86652.49363,FALSE,68.6123348,"Elford","Elford_ER_OF_14",146.2035728,-16.9105716,-2.629778292,244,16.9338338439672,4.91803666859074,1.20712056641471,0.0885293348279192,21.851870512558,1.29564990124263
"ER_OF_15","Outer Flat",119578.385,FALSE,61.83689628,"Elford","Elford_ER_OF_15",146.2624659,-16.92879587,-2.129214229,77,18.7603506485435,22.1993182130264,11.109122826004,22.9609051432058,40.9596688615698,34.0700279692099
"ER_OF_16","Outer Flat",85447.31543,FALSE,78.9293722,"Elford","Elford_ER_OF_16",146.2603498,-16.92223884,-2.526621657,83,18.4927356257541,29.6830796001903,9.98097752121775,29.6571672324967,48.1758152259444,39.6381447537145
"ER_OF_17","Outer Flat",28781.72885,FALSE,10.85526316,"Elford","Elford_ER_OF_17",146.219195,-16.90875009,-1.690429067,199,7.54074081370023,2.29581269952361,1.22070295818999,1.95465491490845,9.83655351322384,3.17535787309844
"ER_OF_18","Outer Flat",23778.65245,FALSE,75.69721116,"Elford","Elford_ER_OF_18",146.2303996,-16.9108189,-1.723179915,162,21.9344322492827,27.6508068318285,3.4410975240018,23.7502007449613,49.5852390811112,27.1912982689631
"ER_OF_19","Outer Flat",25347.34938,FALSE,77.6119403,"Elford","Elford_ER_OF_19",146.2416868,-16.91686174,-2.37209486,128,25.4643749187874,27.9685495384692,12.1679636869375,27.6612281567945,53.4329244572565,39.829191843732
"ER_OF_2","Outer Flat",168720.223,FALSE,37.19752392,"Elford","Elford_ER_OF_2",146.2968061,-16.91507134,-0.929917652,14,1.3809769008403,9.1923725241789,0.17459578389614,6.55340147146722,10.5733494250192,6.72799725536336
"ER_OF_20","Outer Flat",28482.44509,FALSE,77.1043771,"Elford","Elford_ER_OF_20",146.288866,-16.91209205,-2.028437279,29,13.056985173855,26.5345864216899,1.166895290269,19.9535675451524,39.5915715955449,21.1204628354214
"ER_OF_3","Outer Flat",46647.1764,FALSE,31.21149897,"Elford","Elford_ER_OF_3",146.2907532,-16.92551368,-1.023274511,24,14.5743032770527,12.1423613831593,2.32580506007381,11.6411321422866,26.716664660212,13.9669372023604
"ER_OF_4","Outer Flat",111741.5498,FALSE,48.47715736,"Elford","Elford_ER_OF_4",146.2938919,-16.91175247,-1.644408397,20,2.95652052664715,15.0262135626474,0.776781859089295,12.2358682273817,17.9827340892945,13.012650086471
"ER_OF_5","Outer Flat",16592.14595,FALSE,8.620689655,"Elford","Elford_ER_OF_5",146.2817536,-16.92702317,-0.701814372,40,6.05302981331109,2.28057580730433,2.14517111750469,3.26107656188146,8.33360562061541,5.40624767938616
"ER_OF_6","Outer Flat",68525.34329,FALSE,65.32638889,"Elford","Elford_ER_OF_6",146.2163411,-16.92042532,-3.443770349,204,25.6911387190825,16.8391903469973,1.87140749595224,3.43485536100435,42.5303290660797,5.30626285695659
"ER_OF_7","Outer Flat",144319.2528,FALSE,45.45454545,"Elford","Elford_ER_OF_7",146.2948569,-16.92190387,-0.726118503,18,6.25882021700866,15.4334239599031,0.332308105625183,12.2538692835952,21.6922441769117,12.5861773892204
"ER_OF_8","Outer Flat",129568.4054,FALSE,54.90483163,"Elford","Elford_ER_OF_8",146.2433717,-16.92325398,-1.934915122,115,13.3343835191178,19.3526341537481,4.3713916123069,17.6822223876236,32.687017672866,22.0536139999305
"ER_OF_9","Outer Flat",158322.3725,FALSE,39.48472139,"Elford","Elford_ER_OF_9",146.2372048,-16.91085595,-1.681969659,143,3.65840506366929,11.8589797925077,1.58448139452666,10.8405898327356,15.5173848561769,12.4250712272622
"ER_P_1","Patch",313.0111387,FALSE,0,"Elford","Elford_ER_P_1",146.2801856,-16.9184448,-4.937333266,41,NA,NA,NA,NA,NA,NA
"ER_P_2","Patch",1564.607057,FALSE,23.52941176,"Elford","Elford_ER_P_2",146.2194944,-16.92314067,-2.316764698,197,19.0394624175368,10.9974001978601,9.67399125694755,6.83983451321071,30.0368626153969,16.5138257701583
"ER_SS_1","Sheltered Slope",35981.50365,FALSE,37.67904509,"Elford","Elford_ER_SS_1",146.2120116,-16.91848016,-8.568808886,222,21.0586339297886,11.6014975831661,3.0277463765009,9.93629700103098,32.6601315129547,12.9640433775319
"ER_SS_10","Sheltered Slope",9389.681316,FALSE,35,"Elford","Elford_ER_SS_10",146.2706936,-16.91770553,-17.98029346,60,23.0605323324628,10.1634385604677,20.3883817588879,10.3211822434578,33.2239708929305,30.7095640023458
"ER_SS_11","Sheltered Slope",3129.261984,FALSE,30.46875,"Elford","Elford_ER_SS_11",146.2214862,-16.92333229,-10.95668751,190,21.341401787732,11.2731044943302,6.77772451176248,11.5804793758293,32.6145062820622,18.3582038875917
"ER_SS_12","Sheltered Slope",5318.305293,FALSE,13.18181818,"Elford","Elford_ER_SS_12",146.2198435,-16.90787373,-6.216169794,199,9.09479918592675,3.97026262378902,2.17903255356457,3.12352354671006,13.0650618097158,5.30255610027463
"ER_SS_2","Sheltered Slope",135152.9604,FALSE,18.48484848,"Elford","Elford_ER_SS_2",146.2095254,-16.9139619,-8.190630024,229,7.00500707833506,1.23805971165312,2.05816936384106,2.64772745152116,8.24306678998818,4.70589681536222
"ER_SS_3","Sheltered Slope",28797.39342,FALSE,19.8019802,"Elford","Elford_ER_SS_3",146.2789762,-16.91963552,-4.267216796,45,9.08483336246674,4.6711863288675,6.32538949519174,5.5077939787875,13.7560196913342,11.8331834739792
"ER_SS_4","Sheltered Slope",23472.24737,FALSE,22.00404858,"Elford","Elford_ER_SS_4",146.244336,-16.9221768,-7.597575749,116,13.8834304430182,6.47188204848888,7.06324460701726,6.42280290999828,20.355312491507,13.4860475170155
"ER_SS_5","Sheltered Slope",158343.6428,FALSE,28.47983143,"Elford","Elford_ER_SS_5",146.2384554,-16.91837026,-11.08139836,134,7.84272178896471,8.64284924126869,6.77373627841161,9.30433718951072,16.4855710302334,16.0780734679223
"ER_SS_6","Sheltered Slope",71946.88308,FALSE,41.24342105,"Elford","Elford_ER_SS_6",146.2016454,-16.90892499,-8.698386962,245,16.0971033212525,9.27485472561722,1.14621371433213,4.61286550853893,25.3719580468697,5.75907922287106
"ER_SS_7","Sheltered Slope",97606.50614,FALSE,39.04368932,"Elford","Elford_ER_SS_7",146.2043318,-16.91341995,-6.567748204,238,16.2172629709421,7.81656744878445,1.07378308833712,0.0968917534534821,24.0338304197265,1.1706748417906
"ER_SS_8","Sheltered Slope",53826.99442,FALSE,34.63414634,"Elford","Elford_ER_SS_8",146.239259,-16.92102711,-14.57077594,133,18.3901713431513,11.327129030467,11.1969078823669,11.3862117117533,29.7173003736183,22.5831195941202
"ER_SS_9","Sheltered Slope",29107.7174,TRUE,31.04234528,"Elford","Elford_ER_SS_9",146.2571948,-16.92192136,-13.10364602,85,19.310548834195,9.4014283662662,15.2648644712204,9.52376430173404,28.7119772004612,24.7886287729545
"ER_S_1","Slope",386122.0815,FALSE,28.71139115,"Elford","Elford_ER_S_1",146.241338,-16.91179332,-12.65024197,129,3.98764674290252,7.95358929775849,3.89885791625163,8.55566543732899,11.941236040661,12.4545233535806
"ER_S_10","Slope",233662.2501,FALSE,34.85778139,"Elford","Elford_ER_S_10",146.2215824,-16.89956224,-15.80804624,193,15.4675205307561,11.3465183585692,0.414765982708278,7.02238841580774,26.8140388893253,7.43715439851601
"ER_S_11","Slope",112047.7408,FALSE,32.28473998,"Elford","Elford_ER_S_11",146.2787479,-16.91353647,-15.06766053,47,10.3239673416473,10.8311147176354,7.30121827638843,11.2119441495168,21.1550820592827,18.5131624259053
"ER_S_12","Slope",96075.87135,TRUE,25.37055336,"Elford","Elford_ER_S_12",146.2490737,-16.91810011,-12.3543539,102,11.9903460778558,7.80402068798029,9.77046841517805,8.25983158608839,19.7943667658361,18.0303000012664
"ER_S_13","Slope",180331.8782,FALSE,26.79304897,"Elford","Elford_ER_S_13",146.2835394,-16.92957416,-11.86651579,37,14.0408496085466,8.77320601436883,7.43223414584104,8.78499374154379,22.8140556229154,16.2172278873848
"ER_S_14","Slope",106743.8999,FALSE,33.24239714,"Elford","Elford_ER_S_14",146.2600031,-16.92958886,-13.3905,81,19.6960290824137,10.2930518973373,11.4776364990665,10.2755678262693,29.989080979751,21.7532043253358
"ER_S_15","Slope",178928.4517,TRUE,27.21569674,"Elford","Elford_ER_S_15",146.1977267,-16.91022828,-12.13293201,257,10.4241652903944,2.72915676709286,0.494000894585069,0.475846928202186,13.1533220574872,0.969847822787255
"ER_S_16","Slope",198087.9992,FALSE,27.27424749,"Elford","Elford_ER_S_16",146.244958,-16.91663653,-10.89014533,117,7.7016125875715,7.85660448839603,8.07697667362424,8.7044601957213,15.5582170759675,16.7814368693455
"ER_S_17","Slope",291900.4097,FALSE,34.09536251,"Elford","Elford_ER_S_17",146.2389098,-16.90496515,-16.0593692,135,6.8350204476201,11.4581909846943,4.45816727700297,11.7222584196404,18.2932114323144,16.1804256966434
"ER_S_18","Slope",118012.5875,FALSE,35,"Elford","Elford_ER_S_18",146.3065363,-16.91279129,-17.2328226,2,9.3738963557837,11.9807290853827,5.893995673131,12.1948372120861,21.3546254411664,18.0888328852171
"ER_S_19","Slope",51633.13365,FALSE,32.67723881,"Elford","Elford_ER_S_19",146.2211506,-16.92380993,-10.0922105,190,17.5452878776298,11.1809627459075,1.52504564438508,8.30200895542985,28.7262506235374,9.82705459981493
"ER_S_2","Slope",190608.547,FALSE,28.75,"Elford","Elford_ER_S_2",146.2922474,-16.90941682,-9.666564831,22,4.11140797958047,7.73696689151816,2.3522044030402,7.73586384374908,11.8483748710986,10.0880682467893
"ER_S_20","Slope",148385.8546,FALSE,30.1887396,"Elford","Elford_ER_S_20",146.3011241,-16.91842274,-11.31237737,7,7.25887958385715,9.74905787378714,3.33732733039449,9.67335294466959,17.0079374576443,13.0106802750641
"ER_S_21","Slope",148898.011,FALSE,35,"Elford","Elford_ER_S_21",146.2255889,-16.9000344,-16.30885878,180,17.2528395621986,11.5807988151548,2.79954697503314,9.67461469174928,28.8336383773534,12.4741616667824
"ER_S_22","Slope",140754.4731,FALSE,35,"Elford","Elford_ER_S_22",146.2166652,-16.89883485,-15.52368467,205,19.1286016416346,8.9881535922166,4.22395328553225,8.2553650651907,28.1167552338512,12.479318350723
"ER_S_23","Slope",68829.1595,FALSE,28.34710744,"Elford","Elford_ER_S_23",146.233988,-16.90627884,-12.98135484,149,13.3913553313438,9.33410578707392,5.5119442359706,9.08308213258706,22.7254611184177,14.5950263685577
"ER_S_24","Slope",69184.67193,FALSE,36.03566529,"Elford","Elford_ER_S_24",146.2665188,-16.93121422,-12.72528781,69,21.2305275722026,11.3417171856953,15.3298403362204,11.5486128414512,32.5722447578979,26.8784531776716
"ER_S_25","Slope",184641.2668,FALSE,29.67716942,"Elford","Elford_ER_S_25",146.2559489,-16.91575348,-14.18542974,90,9.27837199641496,9.49817978714305,9.42804790077893,10.4106709355586,18.776551783558,19.8387188363375
"ER_S_26","Slope",112358.7273,FALSE,32.80694327,"Elford","Elford_ER_S_26",146.2624881,-16.91827894,-16.132388,79,14.0592182466596,11.142220637974,8.1459918248371,11.1860425379586,25.2014388846335,19.3320343627957
"ER_S_27","Slope",22536.3201,FALSE,35,"Elford","Elford_ER_S_27",146.3076439,-16.90742085,-18.0025446,1,20.2090451164294,11.1840811991476,10.042059255048,10.8472957523691,31.393126315577,20.8893550074171
"ER_S_28","Slope",46006.71859,FALSE,36.07802875,"Elford","Elford_ER_S_28",146.2420057,-16.92444621,-12.10829697,127,20.6029560408697,11.5626859806964,12.8207643123001,11.5822016387858,32.1656420215661,24.4029659510859
"ER_S_29","Slope",64491.12296,FALSE,28.38757396,"Elford","Elford_ER_S_29",146.2717795,-16.93140116,-11.79430334,59,18.2361546177546,8.37426676199503,11.9288842165133,8.46461055395828,26.6104213797497,20.3934947704716
"ER_S_3","Slope",175891.6143,FALSE,29.95410367,"Elford","Elford_ER_S_3",146.285473,-16.90960676,-14.27615266,35,6.4464236073934,9.26262852400792,3.63173960339392,9.31606452858021,15.7090521314013,12.9478041319741
"ER_S_30","Slope",142385.4188,FALSE,33.28982597,"Elford","Elford_ER_S_30",146.2522742,-16.91397586,-14.94055015,91,11.6321899012644,11.4009817352695,11.130939308598,12.3695848162978,23.0331716365339,23.5005241248958
"ER_S_31","Slope",150484.3248,TRUE,26.04702194,"Elford","Elford_ER_S_31",146.2048307,-16.91624467,-9.441745353,237,9.95576680053718,7.18795016696794,0.680389627647412,2.92924209401166,17.1437169675051,3.60963172165907
"ER_S_32","Slope",46612.03379,FALSE,34.78615071,"Elford","Elford_ER_S_32",146.2182257,-16.90674242,-13.23435215,200,19.7661251740808,11.4112408270206,5.67993269453857,10.3263853311592,31.1773660011015,16.0063180256978
"ER_S_33","Slope",187216.8031,FALSE,28.00101729,"Elford","Elford_ER_S_33",146.2987445,-16.92329379,-13.54397247,9,13.3949234585178,9.61165724314603,6.36277716508858,9.75250118244839,23.0065807016639,16.115278347537
"ER_S_34","Slope",195807.5527,FALSE,32.22006786,"Elford","Elford_ER_S_34",146.1979969,-16.90627528,-12.37932145,258,7.15533339645778,6.7265385934448,0.444458891068019,0.779559076332803,13.8818719899026,1.22401796740082
"ER_S_35","Slope",107594.0001,TRUE,30.07042254,"Elford","Elford_ER_S_35",146.2103833,-16.89835047,-14.02499536,230,17.8438418822841,9.02669072475253,0.966574199901334,4.34805345764699,26.8705326070366,5.31462765754832
"ER_S_36","Slope",35675.79886,FALSE,33.02666667,"Elford","Elford_ER_S_36",146.2288328,-16.92437551,-9.880845918,169,20.4147894741357,10.5691813913205,8.65685545570989,10.5707176873777,30.9839708654562,19.2275731430876
"ER_S_37","Slope",70732.68424,TRUE,18.06970509,"Elford","Elford_ER_S_37",146.2581505,-16.91973684,-9.177536942,85,11.3080908298775,4.32749709138246,7.84293221846954,4.65382153795241,15.63558792126,12.4967537564219
"ER_S_38","Slope",106091.2499,FALSE,34.62666667,"Elford","Elford_ER_S_38",146.2615407,-16.9141817,-15.85042605,80,13.4495875458854,11.942934119268,5.61228128507675,11.4802645940718,25.3925216651534,17.0925458791485
"ER_S_39","Slope",8133.17225,FALSE,32.08333333,"Elford","Elford_ER_S_39",146.204325,-16.90829968,-13.35675903,239,21.6623113236115,9.62428018739114,8.40207589410067,9.45430198714792,31.2865915110027,17.8563778812486
"ER_S_4","Slope",126361.945,FALSE,26.63173653,"Elford","Elford_ER_S_4",146.1944119,-16.90481359,-13.13564688,271,13.3429929678161,3.98655925008909,0.673501033744636,3.20262718228465,17.3295522179052,3.87612821602929
"ER_S_40","Slope",150588.0978,FALSE,27.12428662,"Elford","Elford_ER_S_40",146.2777683,-16.93102204,-12.97525222,44,15.7234420504323,8.52923774767526,8.97265776334156,8.50961711595578,24.2526797981076,17.4822748792973
"ER_S_41","Slope",77299.31364,FALSE,34.84548826,"Elford","Elford_ER_S_41",146.2351817,-16.92344269,-10.10376956,147,19.2728240760403,11.4928790052893,8.0428661193059,11.1194094341399,30.7657030813296,19.1622755534458
"ER_S_42","Slope",70731.21925,FALSE,33.86178862,"Elford","Elford_ER_S_42",146.2666741,-16.91546775,-15.63946917,70,15.4247629727621,11.4411047057472,12.7345858890192,12.0806096661072,26.8658676785093,24.8151955551264
"ER_S_43","Slope",51000.48132,FALSE,33.18011257,"Elford","Elford_ER_S_43",146.2105309,-16.91972189,-7.19242545,228,18.7307624368861,8.75689469608272,1.72023805456786,1.84621247928047,27.4876571329688,3.56645053384833
"ER_S_44","Slope",82629.49639,FALSE,27.9350348,"Elford","Elford_ER_S_44",146.2484389,-16.92586688,-10.46196323,100,17.05831726082,8.45334578675551,11.274530030838,8.58847086427344,25.5116630475756,19.8630008951114
"ER_S_45","Slope",50707.60954,FALSE,29.7731569,"Elford","Elford_ER_S_45",146.2544634,-16.92739293,-10.20914168,86,18.6187946386949,8.87758553238399,12.0898882934335,8.99339810528122,27.4963801710789,21.0832863987147
"ER_S_46","Slope",37548.73066,FALSE,34.08977556,"Elford","Elford_ER_S_46",146.2156929,-16.92160126,-7.813267414,204,20.5574128942171,10.445086392898,2.00456212522847,1.54591784607751,31.002499287115,3.55047997130598
"ER_S_47","Slope",22524.10686,FALSE,33.36170213,"Elford","Elford_ER_S_47",146.2248549,-16.90481641,-13.51604407,179,19.7352816158573,10.6403529666716,2.56731130739304,8.71356793547598,30.3756345825289,11.280879242869
"ER_S_48","Slope",93298.57219,FALSE,28.69609856,"Elford","Elford_ER_S_48",146.2944544,-16.9268801,-12.73154406,16,16.7733428466501,9.39199653587611,6.51270664574928,9.24744756886244,26.1653393825262,15.7601542146117
"ER_S_49","Slope",64115.71151,FALSE,24.0461997,"Elford","Elford_ER_S_49",146.1956473,-16.90105149,-12.39380733,264,15.7565143835977,3.33534263071296,1.98739657488193,2.59559632744927,19.0918570143107,4.5829929023312
"ER_S_5","Slope",223489.7603,FALSE,22.77044293,"Elford","Elford_ER_S_5",146.2989672,-16.91171619,-9.088334077,11,3.3622262906053,3.58735499573391,1.472025209357,4.13411551246715,6.94958128633921,5.60614072182415
"ER_S_50","Slope",43187.80883,FALSE,35,"Elford","Elford_ER_S_50",146.3023314,-16.89997131,-15.36320632,8,16.6203967954559,11.7346891218558,6.76851675402861,11.2697139581515,28.3550859173116,18.0382307121801
"ER_S_6","Slope",335968.1465,FALSE,34.8611898,"Elford","Elford_ER_S_6",146.2309362,-16.89973951,-17.31523842,164,8.60907780439374,11.559782083712,3.13767746830804,10.8255083616403,20.1688598881057,13.9631858299483
"ER_S_7","Slope",133017.6563,FALSE,34.113879,"Elford","Elford_ER_S_7",146.2977048,-16.9068349,-13.9608625,15,4.7397877037178,11.1017975794129,2.46444896333697,10.7885259626276,15.8415852831307,13.2529749259646
