"source_site","receiving_site","transfer_probability"
"BP_BR_3","MR_OF_10",0.000730101029161161
"BP_BR_3","MR_OF_2",0.00143598242514502
"BP_BR_3","MR_OF_6",0.00179216055016962
"BP_BR_3","MR_OF_7",0.000689301884087813
"BP_BR_3","MR_OF_8",0.000892121115298694
"BP_BR_3","MR_OF_9",0.00108719626549299
"BP_BR_3","MR_S_1",0.00367491131774798
"BP_BR_3","MR_S_11",0.00234035263950911
"BP_BR_3","MR_S_12",0.00384361757881567
"BP_BR_3","MR_S_13",0.00465640526339216
"BP_BR_3","MR_S_14",0.00299919402737894
"BP_BR_3","MR_S_15",0.0038815221218948
"BP_BR_3","MR_S_16",0.00259391357337938
"BP_BR_3","MR_S_2",0.00420332950820877
"BP_BR_3","MR_S_20",0.00287253562076369
"BP_BR_3","MR_S_22",0.00383061575509081
"BP_BR_3","MR_S_23",0.00353043442621729
"BP_BR_3","MR_S_24",0.00491499251456058
"BP_BR_3","MR_S_26",0.00336285590437994
"BP_BR_3","MR_S_27",0.00392083609711363
"BP_BR_3","MR_S_28",0.00380138895335174
"BP_BR_3","MR_S_4",0.00327192034265725
"BP_BR_3","MR_S_5",0.00374873183224362
"BP_BR_3","MR_S_6",0.00348638003316964
"BP_BR_3","MR_S_7",0.00288702224086406
"BP_BR_3","MR_S_8",0.00377961027499948
"BP_BR_3","MR_S_9",0.00642543934807294
"BP_BR_3","MR_SS_10",0.00247981168244332
"BP_BR_3","MR_SS_11",0.00290134475805678
"BP_BR_3","MR_SS_13",0.000979004645557685
"BP_BR_3","MR_SS_14",0.00116341518511856
"BP_BR_3","MR_SS_15",0.00340129704928733
"BP_BR_3","MR_SS_16",0.00108793048221608
"BP_BR_3","MR_SS_4",0.00305889064408769
"BP_BR_3","MR_SS_5",0.00182194625246148
"BP_BR_3","MR_SS_7",0.00228435042737944
"BP_BR_3","MR_SS_8",0.00114240257374237
