"","lat","long","siteref","site_id","habitat","area","rubble","k","Reef","reef_siteid","x","y"
"358",-19.5709279193378,149.599058720364,NA,"1_IF_10","Inner Flat",50013.2097356138,FALSE,56.6355140186916,19141100104,"19141100104_1_IF_10",27,75
"359",-19.5697989251063,149.593924447378,NA,"1_IF_4","Inner Flat",160633.117065336,FALSE,37.5073142188414,19141100104,"19141100104_1_IF_4",26,76
"360",-19.5656678542411,149.614565833719,NA,"1_OF_1","Outer Flat",112278.85815991,FALSE,37.4058577405858,19141100104,"19141100104_1_OF_1",31,73
"361",-19.5607160146893,149.594530026415,NA,"1_OF_10","Outer Flat",38083.4692112436,FALSE,39.6551724137931,19141100104,"19141100104_1_OF_10",28,78
"362",-19.5566485247841,149.608500379296,NA,"1_OF_4","Outer Flat",188759.614714454,FALSE,75.1494023904382,19141100104,"19141100104_1_OF_4",32,76
"363",-19.5615558364327,149.612071949908,NA,"1_OF_7","Outer Flat",117901.541568419,FALSE,67.7979479084452,19141100104,"19141100104_1_OF_7",31,74
"364",-19.5510384645776,149.587777723479,NA,"1_P_1","Patch",1986.64721287601,FALSE,13.6363636363636,19141100104,"19141100104_1_P_1",29,81
"365",-19.5537266813856,149.600837648863,NA,"1_P_2","Patch",662.270053399727,FALSE,35,19141100104,"19141100104_1_P_2",31,78
"366",-19.5535714746096,149.594496030458,NA,"1_SS_1","Sheltered Slope",150331.75556724,FALSE,34.7863777089783,19141100104,"19141100104_1_SS_1",30,79
"367",-19.5566757450219,149.602502189376,NA,"1_SS_2","Sheltered Slope",146699.739523391,FALSE,35.6969309462916,19141100104,"19141100104_1_SS_2",31,77
"368",-19.5574367016742,149.589349736509,NA,"1_SS_3","Sheltered Slope",133449.21851303,FALSE,33.633169360506,19141100104,"19141100104_1_SS_3",28,79
"369",-19.5607912186185,149.582278597438,NA,"1_SS_4","Sheltered Slope",128816.273027224,FALSE,24.8663294797688,19141100104,"19141100104_1_SS_4",26,80
"370",-19.552437050634,149.585781807464,NA,"1_SS_5","Sheltered Slope",89400.2841825541,FALSE,26.2067156348374,19141100104,"19141100104_1_SS_5",29,81
"371",-19.558283532172,149.59580763516,NA,"1_SS_6","Sheltered Slope",216241.392560785,FALSE,32.0367965367965,19141100104,"19141100104_1_SS_6",29,78
"372",-19.5619614607943,149.60800312353,NA,"1_SS_7","Sheltered Slope",18546.1620123507,FALSE,41.375,19141100104,"19141100104_1_SS_7",30,75
"373",-19.5675884056331,149.58251383301,NA,"1_SS_8","Sheltered Slope",4967.68817213178,FALSE,2.14285714285714,19141100104,"19141100104_1_SS_8",25,79
"374",-19.5445337829598,149.590378531335,NA,"1_SS_9","Sheltered Slope",662.160829480737,FALSE,35,19141100104,"19141100104_1_SS_9",31,81
"375",-19.5695780524723,149.610909166755,NA,"1_S_1","Slope",57301.1012553163,FALSE,28.5209003215434,19141100104,"19141100104_1_S_1",29,73
"376",-19.5729430262763,149.60030597457,NA,"1_S_10","Slope",28485.2729130071,FALSE,28.4818481848185,19141100104,"19141100104_1_S_10",27,75
"377",-19.5582983966143,149.615644225888,NA,"1_S_12","Slope",104319.457486705,FALSE,13.5913591359136,19141100104,"19141100104_1_S_12",32,74
"378",-19.5428468801406,149.591465163595,NA,"1_S_13","Slope",47012.4710485893,FALSE,23.6418511066398,19141100104,"19141100104_1_S_13",31,81
"379",-19.5665646044948,149.581581824197,NA,"1_S_15","Slope",42390.1939176908,FALSE,22.9295154185022,19141100104,"19141100104_1_S_15",25,79
"380",-19.5720115016076,149.605555691304,NA,"1_S_2","Slope",36766.0437754346,FALSE,36.0641025641026,19141100104,"19141100104_1_S_2",28,74
"381",-19.544751575778,149.602868538685,NA,"1_S_3","Slope",117538.860894306,FALSE,19.2777334397446,19141100104,"19141100104_1_S_3",33,79
"382",-19.5724609431566,149.594225243809,NA,"1_S_4","Slope",43389.1725857733,FALSE,26.1422413793103,19141100104,"19141100104_1_S_4",26,76
"383",-19.552804643338,149.583593185678,NA,"1_S_8","Slope",58275.6109817955,FALSE,21.7800632911392,19141100104,"19141100104_1_S_8",28,81
"384",-19.5796811642381,149.669686332812,NA,"1_C_4","Crest",107020.382265287,FALSE,35.8705161854768,19142100104,"19142100104_1_C_4",37,60
"385",-19.5678529187189,149.658070799547,NA,"1_OF_1","Outer Flat",30476.333067588,FALSE,33.3333333333333,19142100104,"19142100104_1_OF_1",38,64
"386",-19.5775446699243,149.66821156899,NA,"1_OF_2","Outer Flat",64607.5689434106,FALSE,50.2164502164502,19142100104,"19142100104_1_OF_2",37,61
"387",-19.5701737246812,149.654512019996,NA,"1_P_1","Patch",1325.0856136186,FALSE,50,19142100104,"19142100104_1_P_1",37,65
"388",-19.579688448395,149.667614267416,NA,"1_SS_1","Sheltered Slope",7289.26452113548,FALSE,32.4675324675325,19142100104,"19142100104_1_SS_1",37,60
"389",-19.5792208631027,149.670692976732,NA,"1_S_5","Slope",125905.937328041,FALSE,23.2488822652757,19142100104,"19142100104_1_S_5",37,60
"390",-19.573484075775,149.669238323501,NA,"1_S_7","Slope",90114.4329256429,FALSE,13.3333333333333,19142100104,"19142100104_1_S_7",38,61
"391",-19.5860435294551,149.708804305891,NA,"1_S_1","Slope",60315.7056971705,FALSE,34.7265625,19143100104,"19143100104_1_S_1",42,51
"392",-19.5820493610767,149.568152851886,NA,"1_OF_1","Outer Flat",75851.7884490644,FALSE,25.6281407035176,19144100104,"19144100104_1_OF_1",20,79
"393",-19.5972693066674,149.627122237844,NA,"1_C_1","Crest",145470.268076622,FALSE,18.624269954575,19146100104,"19146100104_1_C_1",26,66
"394",-19.598507376183,149.623956734711,NA,"1_IF_1","Inner Flat",23195.8722052923,FALSE,11.6,19146100104,"19146100104_1_IF_1",26,66
"395",-19.6258464746435,149.636433405539,NA,"1_IF_2","Inner Flat",107077.951449417,FALSE,49.0451388888889,19146100104,"19146100104_1_IF_2",22,59
"396",-19.5979158852276,149.63010944213,NA,"1_OF_1","Outer Flat",76547.3204539092,FALSE,31.1435523114355,19146100104,"19146100104_1_OF_1",27,65
"397",-19.5973531867002,149.626535454637,NA,"1_OF_2","Outer Flat",95433.7224261966,FALSE,35.386119257087,19146100104,"19146100104_1_OF_2",26,66
"398",-19.6269164742375,149.637170591932,NA,"1_OF_3","Outer Flat",84868.2181286542,FALSE,42.7322404371585,19146100104,"19146100104_1_OF_3",22,59
"399",-19.6269250367754,149.638540599218,NA,"1_SS_4","Sheltered Slope",71939.4136502529,FALSE,28.9986824769433,19146100104,"19146100104_1_SS_4",22,59
"400",-19.6266957161085,149.634062924101,NA,"1_S_10","Slope",36134.8086471865,FALSE,24.2219387755102,19146100104,"19146100104_1_S_10",22,60
"401",-19.6058338593535,149.646667929698,NA,"1_S_2","Slope",60982.9178856858,FALSE,34.9464831804281,19146100104,"19146100104_1_S_2",28,60
"402",-19.5983944568784,149.620520488344,NA,"1_S_4","Slope",141161.598770648,FALSE,20.4866666666667,19146100104,"19146100104_1_S_4",25,67
"403",-19.5972619813746,149.629099464125,NA,"1_S_5","Slope",113991.112630155,FALSE,16.5827922077922,19146100104,"19146100104_1_S_5",27,65
"404",-19.6225242575712,149.631602603291,NA,"1_S_6","Slope",78563.1005764049,FALSE,23.7559523809524,19146100104,"19146100104_1_S_6",22,61
"405",-19.6486743620999,149.680891846108,NA,"1_C_4","Crest",70313.1559495213,FALSE,27.0053475935829,19147100104,"19147100104_1_C_4",25,47
"406",-19.6083245760358,149.653381160712,NA,"1_C_5","Crest",112692.291282265,FALSE,22.75,19147100104,"19147100104_1_C_5",28,59
"407",-19.6470422712488,149.682336001241,NA,"1_IF_4","Inner Flat",64673.6677074302,FALSE,23.7410071942446,19147100104,"19147100104_1_IF_4",25,47
"408",-19.6107961826881,149.653679479568,NA,"1_OF_10","Outer Flat",109381.717292133,FALSE,57.0205479452055,19147100104,"19147100104_1_OF_10",28,58
"409",-19.6478950019872,149.679916884398,NA,"1_OF_11","Outer Flat",14593.0901275566,FALSE,38.0645161290323,19147100104,"19147100104_1_OF_11",25,47
"410",-19.6146145875823,149.66038431087,NA,"1_OF_3","Outer Flat",136571.786407747,FALSE,37.4313186813187,19147100104,"19147100104_1_OF_3",28,56
"411",-19.6268440742418,149.656072573435,NA,"1_OF_5","Outer Flat",161458.543574631,FALSE,31.3008130081301,19147100104,"19147100104_1_OF_5",25,55
"412",-19.6274850377675,149.688385162432,NA,"1_OF_6","Outer Flat",235087.08255189,FALSE,40.0798403193613,19147100104,"19147100104_1_OF_6",30,49
"413",-19.6361944442769,149.655542536961,NA,"1_P_1","Patch",4973.6989952689,FALSE,46.1538461538462,19147100104,"19147100104_1_P_1",23,54
"414",-19.6257005942221,149.663872525621,NA,"1_SS_12","Sheltered Slope",34480.1950807297,FALSE,24.4864864864865,19147100104,"19147100104_1_SS_12",27,54
"415",-19.6443769728232,149.684078021113,NA,"1_SS_5","Sheltered Slope",93856.7703653527,FALSE,24.8839556004036,19147100104,"19147100104_1_SS_5",26,47
"416",-19.6092316178945,149.649564502949,NA,"1_SS_6","Sheltered Slope",30493.2088429946,FALSE,32.2307692307692,19147100104,"19147100104_1_SS_6",28,59
"417",-19.625813524528,149.684729422651,NA,"1_SS_7","Sheltered Slope",69296.8329455685,FALSE,26.6757493188011,19147100104,"19147100104_1_SS_7",30,50
"418",-19.6353097487924,149.653861809023,NA,"1_SS_8","Sheltered Slope",35809.9886321132,FALSE,39.1472868217054,19147100104,"19147100104_1_SS_8",23,54
"419",-19.6280917885833,149.653287120749,NA,"1_SS_9","Sheltered Slope",50394.0459852447,FALSE,41.9150943396226,19147100104,"19147100104_1_SS_9",24,56
"420",-19.6479148364262,149.687343858302,NA,"1_S_11","Slope",54393.7784162131,FALSE,23.9401709401709,19147100104,"19147100104_1_S_11",26,46
"421",-19.6122061997037,149.661565470149,NA,"1_S_12","Slope",28506.8511917647,FALSE,36.1400651465798,19147100104,"19147100104_1_S_12",29,57
"422",-19.627174714034,149.693182902621,NA,"1_S_14","Slope",59352.7107130131,FALSE,24.9135220125786,19147100104,"19147100104_1_S_14",31,48
"423",-19.6347469681057,149.685320649718,NA,"1_S_15","Slope",91191.6437975946,FALSE,19.3422404933196,19147100104,"19147100104_1_S_15",28,48
"424",-19.6066305759915,149.649844872877,NA,"1_S_16","Slope",120311.312566717,FALSE,26.87890625,19147100104,"19147100104_1_S_16",28,60
"425",-19.6357478413929,149.69076297118,NA,"1_S_17","Slope",72292.4179597581,FALSE,19.727626459144,19147100104,"19147100104_1_S_17",29,47
"426",-19.6281905559655,149.658968216254,NA,"1_S_18","Slope",48405.7900393619,FALSE,25.736137667304,19147100104,"19147100104_1_S_18",25,55
"427",-19.6207940495057,149.669950472645,NA,"1_S_20","Slope",55696.0671328623,FALSE,20.7335581787521,19147100104,"19147100104_1_S_20",29,54
"428",-19.6173650033219,149.655034835129,NA,"1_S_21","Slope",994.475391853601,FALSE,35,19147100104,"19147100104_1_S_21",27,57
"429",-19.6384482007183,149.656113593246,NA,"1_S_6","Slope",213876.220383856,FALSE,17.6892778993435,19147100104,"19147100104_1_S_6",23,54
"430",-19.6108643165122,149.719568600209,NA,"1_OF_1","Outer Flat",271193.432365713,FALSE,58.7301587301587,19149100104,"19149100104_1_OF_1",39,45
"431",-19.6062324279436,149.723331390203,NA,"1_OF_4","Outer Flat",74922.3554793717,FALSE,49.3133583021223,19149100104,"19149100104_1_OF_4",40,45
"432",-19.6054484843838,149.718549574812,NA,"1_S_1","Slope",144205.106655637,FALSE,20.9947814742335,19149100104,"19149100104_1_S_1",40,46
"433",-19.6084285063291,149.731225992859,NA,"1_S_3","Slope",105096.166831218,FALSE,19.123665480427,19149100104,"19149100104_1_S_3",41,43
"434",-19.6042600541326,149.725740517701,NA,"1_S_4","Slope",117022.423624257,FALSE,26.2650120096077,19149100104,"19149100104_1_S_4",41,45
"435",-19.6160224805894,149.726134146071,NA,"1_S_6","Slope",57028.9152944223,FALSE,26.5485996705107,19149100104,"19149100104_1_S_6",39,43
"436",-19.6548041211684,149.71951385715,NA,"1_C_1","Crest",77294.610396781,FALSE,22.2705314009662,19155100104,"19155100104_1_C_1",30,39
"437",-19.6547620026507,149.71814977967,NA,"1_SS_1","Sheltered Slope",2985.61362834927,FALSE,5.15151515151515,19155100104,"19155100104_1_SS_1",30,39
"438",-19.6548479782968,149.719131298722,NA,"1_S_1","Slope",212642.975138443,FALSE,19.1445623342175,19155100104,"19155100104_1_S_1",30,39
"439",-19.6538253663063,149.754076329388,NA,"1_C_2","Crest",47111.2639838094,FALSE,33.4645669291339,19156100104,"19156100104_1_C_2",36,32
"440",-19.6472171599523,149.756433377006,NA,"1_OF_1","Outer Flat",165207.176749947,FALSE,43.350311262026,19156100104,"19156100104_1_OF_1",37,33
"441",-19.6646634932715,149.749932748489,NA,"1_OF_6","Outer Flat",54417.7090148367,FALSE,44.3298969072165,19156100104,"19156100104_1_OF_6",33,31
"442",-19.6765368803229,149.747875890606,NA,"1_OF_7","Outer Flat",26881.3206050633,FALSE,28.2758620689655,19156100104,"19156100104_1_OF_7",30,30
"443",-19.658862382172,149.74398364266,NA,"1_P_1","Patch",3649.60127029661,FALSE,5,19156100104,"19156100104_1_P_1",33,33
"444",-19.6585520191983,149.744639280391,NA,"1_SS_1","Sheltered Slope",159586.758707257,FALSE,32.7633902295468,19156100104,"19156100104_1_SS_1",33,33
"445",-19.6536498558947,149.749576725056,NA,"1_SS_2","Sheltered Slope",165881.892250949,FALSE,36.1170814479638,19156100104,"19156100104_1_SS_2",35,33
"446",-19.6640103862254,149.749156951009,NA,"1_SS_3","Sheltered Slope",45789.9770397437,FALSE,38.0635245901639,19156100104,"19156100104_1_SS_3",33,31
"447",-19.6689451912259,149.745468090139,NA,"1_SS_5","Sheltered Slope",97889.9490548261,FALSE,34.01728844404,19156100104,"19156100104_1_SS_5",31,31
"448",-19.6746592812283,149.747813687656,NA,"1_SS_6","Sheltered Slope",49115.1884214878,FALSE,29.8169556840077,19156100104,"19156100104_1_SS_6",30,30
"449",-19.6492384033113,149.752263607124,NA,"1_SS_7","Sheltered Slope",61373.0475128079,FALSE,35.4185692541857,19156100104,"19156100104_1_SS_7",36,33
"450",-19.655568584551,149.75337784516,NA,"1_S_3","Slope",25546.8139228113,FALSE,36.3888888888889,19156100104,"19156100104_1_S_3",35,32
"451",-19.6466862995157,149.760365085002,NA,"1_S_4","Slope",161558.888135403,FALSE,26.6666666666667,19156100104,"19156100104_1_S_4",38,32
"452",-19.6599763682038,149.762633132966,NA,"1_S_5","Slope",63043.3792849053,FALSE,19.7703703703704,19156100104,"19156100104_1_S_5",36,29
"453",-19.6728768807761,149.750475817462,NA,"1_S_9","Slope",24889.0494976779,FALSE,26.7032967032967,19156100104,"19156100104_1_S_9",31,30
"454",-19.6639139532882,149.574104264308,NA,"1_IF_1","Inner Flat",53058.8718383373,FALSE,7.98586572438163,19157100104,"19157100104_1_IF_1",4,66
"455",-19.6656716288052,149.575856349313,NA,"1_OF_1","Outer Flat",239435.469024738,FALSE,19.2292720903075,19157100104,"19157100104_1_OF_1",4,65
"456",-19.6672717801637,149.581292822478,NA,"1_OF_2","Outer Flat",211255.699703778,FALSE,42.8444444444444,19157100104,"19157100104_1_OF_2",5,64
"457",-19.661795606757,149.577319875984,NA,"1_SS_1","Sheltered Slope",18901.8689218117,FALSE,18.1773399014778,19157100104,"19157100104_1_SS_1",5,65
"458",-19.6616759974658,149.579348022359,NA,"1_S_1","Slope",27855.5298474329,FALSE,24.7602739726027,19157100104,"19157100104_1_S_1",5,65
"459",-19.6698227302746,149.584860740078,NA,"1_S_3","Slope",77607.8403974967,FALSE,26.248492159228,19157100104,"19157100104_1_S_3",5,63
"460",-19.6741677444908,149.704508270966,NA,"1_S_2","Slope",91247.7556698802,FALSE,13.0226570545829,19158100104,"19158100104_1_S_2",23,38
"461",-19.690262430838,149.666154986064,NA,"1_IF_1","Inner Flat",232289.792162708,FALSE,25.3225806451613,19161100104,"19161100104_1_IF_1",14,43
"462",-19.6874584005782,149.645581140548,NA,"1_S_2","Slope",28535.3889509756,FALSE,35,19161100104,"19161100104_1_S_2",11,48
"463",-19.6825557735922,149.658079156118,NA,"1_S_3","Slope",96221.401342696,FALSE,35,19161100104,"19161100104_1_S_3",14,46
"464",-19.6886271047477,149.659415241903,NA,"1_S_5","Slope",160604.534733405,FALSE,35,19161100104,"19161100104_1_S_5",13,45
"465",-19.691813088766,149.669128227584,NA,"1_S_9","Slope",52432.7771150265,FALSE,22.7570921985816,19161100104,"19161100104_1_S_9",14,43
"466",-19.6822564041913,149.710874377689,NA,"1_SS_1","Sheltered Slope",16924.5785140833,FALSE,17.8531073446328,19164100104,"19164100104_1_SS_1",23,36
"467",-19.6909270615902,149.746526622626,NA,"1_SS_2","Sheltered Slope",18588.2708501015,FALSE,16.530612244898,19164100104,"19164100104_1_SS_2",27,28
"468",-19.6650642532562,149.727045870424,NA,"1_S_1","Slope",32515.649754304,FALSE,17.9512893982808,19164100104,"19164100104_1_S_1",29,35
"469",-19.6791950540486,149.714994994369,NA,"1_S_3","Slope",78315.367410955,FALSE,16.9162735849057,19164100104,"19164100104_1_S_3",24,36
"470",-19.6828973427862,149.734896250754,NA,"1_S_4","Slope",663.767194868997,FALSE,35,19164100104,"19164100104_1_S_4",27,31
"471",-19.6911649080703,149.745714587828,NA,"1_S_6","Slope",89622.0804590154,FALSE,22.8955532574974,19164100104,"19164100104_1_S_6",27,28
"472",-19.6911377392391,149.778670047759,NA,"1_SS_1","Sheltered Slope",3651.65954450984,FALSE,25,19165100103,"19165100103_1_SS_1",32,21
"473",-19.6971554661771,149.783885299935,NA,"1_SS_3","Sheltered Slope",134461.025467858,FALSE,34.98606271777,19165100104,"19165100104_1_SS_3",32,19
"474",-19.6968981614939,149.77797076974,NA,"1_SS_4","Sheltered Slope",70382.9370948421,FALSE,33.969414893617,19165100104,"19165100104_1_SS_4",31,21
"475",-19.6894080492413,149.788887507572,NA,"1_S_10","Slope",82661.0281057125,FALSE,34.8029279279279,19165100104,"19165100104_1_S_10",34,20
"476",-19.6958819329145,149.788303991724,NA,"1_S_11","Slope",92960.3844720572,FALSE,27.7710843373494,19165100104,"19165100104_1_S_11",33,19
"477",-19.7064386498764,149.833178440778,NA,"1_S_12","Slope",56124.5860958793,FALSE,19.2294807370184,19165100104,"19165100104_1_S_12",38,9
"478",-19.680398052311,149.787836634447,NA,"1_S_3","Slope",137086.720807889,FALSE,20.9699453551913,19165100104,"19165100104_1_S_3",36,21
"479",-19.6838209217454,149.798198726308,NA,"1_S_5","Slope",60747.9617630569,FALSE,34.4582043343653,19165100104,"19165100104_1_S_5",37,19
"480",-19.7169856193046,149.835255334868,NA,"1_S_6","Slope",27900.5301724947,FALSE,35,19165100104,"19165100104_1_S_6",36,7
"481",-19.6900095120395,149.777089467801,NA,"1_S_8","Slope",17262.0304641598,FALSE,33.6649214659686,19165100104,"19165100104_1_S_8",32,22
"482",-19.7116378475098,149.608878369791,NA,"1_OF_1","Outer Flat",79982.6102186451,FALSE,33.953488372093,19168100104,"19168100104_1_OF_1",1,51
"483",-19.712230735189,149.608594100653,NA,"1_SS_1","Sheltered Slope",89939.6096794247,FALSE,20.213987473904,19168100104,"19168100104_1_SS_1",1,51
"484",-19.7101534140016,149.607858726083,NA,"1_S_1","Slope",64714.6584454007,FALSE,19.6879535558781,19168100104,"19168100104_1_S_1",1,52
"485",-19.7124836841774,149.612956253608,NA,"1_S_2","Slope",70028.0544291842,FALSE,19.9264705882353,19168100104,"19168100104_1_S_2",1,50
"486",-19.7166146944153,149.611458772357,NA,"1_BR_1","Back Reef",1659.51977603883,FALSE,6.17647058823529,19169100104,"19169100104_1_BR_1",1,50
"487",-19.7232970930652,149.61367442014,NA,"1_C_2","Crest",171943.543556775,FALSE,22.1127531472359,19169100104,"19169100104_1_C_2",1,49
"488",-19.7178155857181,149.610740900138,NA,"1_IF_1","Inner Flat",62730.7471888843,FALSE,15.0971599402093,19169100104,"19169100104_1_IF_1",1,50
"489",-19.717752421582,149.609492819907,NA,"1_SS_1","Sheltered Slope",99240.2022041236,FALSE,35.625,19169100104,"19169100104_1_SS_1",1,50
"490",-19.722941937753,149.61031086333,NA,"1_SS_2","Sheltered Slope",55432.6355762454,FALSE,39.5840266222962,19169100104,"19169100104_1_SS_2",1,49
"491",-19.7173554709373,149.615090100592,NA,"1_S_1","Slope",45471.8664794508,FALSE,26.9791666666667,19169100104,"19169100104_1_S_1",1,49
"492",-19.6987284617105,149.67682913806,NA,"1_S_1","Slope",26551.4823487229,FALSE,35,19170100104,"19170100104_1_S_1",14,40
"493",-19.7035795311202,149.684301276735,NA,"1_S_2","Slope",54767.4930353542,FALSE,35,19170100104,"19170100104_1_S_2",14,38
"494",-19.7085638810856,149.742760108786,NA,"1_S_1","Slope",39177.3003818742,FALSE,15.8591885441527,19171100104,"19171100104_1_S_1",23,26
"495",-19.7107705664917,149.757144779568,NA,"1_SS_1","Sheltered Slope",21250.3547790386,FALSE,16.9782608695652,19172100104,"19172100104_1_SS_1",25,22
"496",-19.7113254385986,149.758782716734,NA,"1_S_1","Slope",90979.2693068683,FALSE,22.8947368421053,19172100104,"19172100104_1_S_1",25,22
"497",-19.7114586936558,149.805309561379,NA,"1_S_1","Slope",8966.47602655413,FALSE,15,19174100104,"19174100104_1_S_1",32,13
"498",-19.7240807997397,149.707564028841,NA,"1_SS_2","Sheltered Slope",25899.4743606481,FALSE,66.514598540146,19177100104,"19177100104_1_SS_2",14,30
"499",-19.7260111666241,149.700446659213,NA,"1_SS_3","Sheltered Slope",121528.723500226,FALSE,38.4270998415214,19177100104,"19177100104_1_SS_3",12,31
"500",-19.71781952036,149.714327462627,NA,"1_S_1","Slope",79021.4633567939,FALSE,23.1547619047619,19177100104,"19177100104_1_S_1",16,30
"501",-19.7225674825421,149.715330499578,NA,"1_S_2","Slope",25899.5891734203,FALSE,18.2181818181818,19177100104,"19177100104_1_S_2",15,29
"502",-19.7315816669738,149.703124696538,NA,"1_S_4","Slope",35531.9583918368,FALSE,24.8834196891192,19177100104,"19177100104_1_S_4",11,30
"503",-19.7374149581843,149.784737786561,NA,"1_C_2","Crest",78396.7788174716,FALSE,10.5011933174224,19179100104,"19179100104_1_C_2",24,13
"504",-19.7345669336848,149.780632678059,NA,"1_SS_1","Sheltered Slope",20926.8465926219,FALSE,34.3150684931507,19179100104,"19179100104_1_SS_1",24,14
"505",-19.7408972024118,149.77954559108,NA,"1_SS_2","Sheltered Slope",41857.2327812072,FALSE,30.2298850574713,19179100104,"19179100104_1_SS_2",22,13
"506",-19.7449300369605,149.781674508107,NA,"1_SS_3","Sheltered Slope",61460.9184858012,FALSE,29.8360655737705,19179100104,"19179100104_1_SS_3",22,12
"507",-19.7456074298246,149.782706866178,NA,"1_S_2","Slope",48172.6857476449,FALSE,34.4054580896686,19179100104,"19179100104_1_S_2",22,12
"508",-19.7382322927953,149.775927461257,NA,"1_S_3","Slope",22588.5155869666,FALSE,24.0506329113924,19179100104,"19179100104_1_S_3",22,14
"509",-19.7483518281196,149.796717743597,NA,"1_S_4","Slope",64457.1050456464,FALSE,18.2630813953488,19179100104,"19179100104_1_S_4",24,9
"510",-19.7355612718853,149.782862849285,NA,"1_S_5","Slope",57799.1737279971,FALSE,36.8065068493151,19179100104,"19179100104_1_S_5",24,13
"511",-19.7221593324432,149.775078850429,NA,"1_S_6","Slope",21254.9644997609,FALSE,7.06140350877193,19179100104,"19179100104_1_S_6",25,17
"512",-19.7533149982256,149.796031026593,NA,"1_S_7","Slope",94698.4622364035,FALSE,35.0296442687747,19179100104,"19179100104_1_S_7",23,8
"513",-19.7310017635389,149.779706994809,NA,"1_S_9","Slope",66430.9381903382,FALSE,19.4943820224719,19179100104,"19179100104_1_S_9",24,15
"514",-19.7495898266969,149.68763780275,NA,"1_IF_6","Inner Flat",26903.3918601838,FALSE,54.9152542372881,19180100104,"19180100104_1_IF_6",5,30
"515",-19.7461562002664,149.675966455733,NA,"1_OF_1","Outer Flat",38524.9879011,FALSE,68.4863523573201,19180100104,"19180100104_1_OF_1",4,33
"516",-19.734494935134,149.692230362537,NA,"1_OF_2","Outer Flat",124196.396244342,FALSE,44.7467876039305,19180100104,"19180100104_1_OF_2",9,31
"517",-19.7486324238995,149.686958627824,NA,"1_OF_3","Outer Flat",103958.403154167,FALSE,66.4859981933153,19180100104,"19180100104_1_OF_3",5,30
"518",-19.7336089780269,149.679672113703,NA,"1_OF_5","Outer Flat",116884.435027218,FALSE,26.9879518072289,19180100104,"19180100104_1_OF_5",7,34
"519",-19.7391780599763,149.66982939224,NA,"1_SS_1","Sheltered Slope",245069.850495266,FALSE,21.6851356515094,19180100104,"19180100104_1_SS_1",4,35
"520",-19.7337253804807,149.679706803243,NA,"1_SS_2","Sheltered Slope",250704.264987747,FALSE,25.3228200371057,19180100104,"19180100104_1_SS_2",7,34
"521",-19.7443774598322,149.685650940556,NA,"1_SS_3","Sheltered Slope",306209.460400313,FALSE,33.8453325198292,19180100104,"19180100104_1_SS_3",6,31
"522",-19.7431417464383,149.677745689548,NA,"1_SS_4","Sheltered Slope",194610.595460579,FALSE,31.3618956438487,19180100104,"19180100104_1_SS_4",5,33
"523",-19.7376758807927,149.677708299897,NA,"1_SS_5","Sheltered Slope",151093.985276099,FALSE,31.6883116883117,19180100104,"19180100104_1_SS_5",6,34
"524",-19.7475644960326,149.681174834148,NA,"1_SS_7","Sheltered Slope",115247.094706277,FALSE,29.0138549307253,19180100104,"19180100104_1_SS_7",4,32
"525",-19.7393248138305,149.692437601167,NA,"1_SS_8","Sheltered Slope",207561.547555991,FALSE,32.6782531194296,19180100104,"19180100104_1_SS_8",8,31
"526",-19.7353257827367,149.696862092362,NA,"1_S_1","Slope",44499.3684123363,FALSE,22.1186440677966,19180100104,"19180100104_1_S_1",9,30
"527",-19.7367256414535,149.686030258073,NA,"1_S_2","Slope",1660.39715002105,FALSE,35,19180100104,"19180100104_1_S_2",7,32
"528",-19.7364881757424,149.675388988815,NA,"1_S_3","Slope",332.066672746092,FALSE,35,19180100104,"19180100104_1_S_3",6,34
"529",-19.7473683233837,149.681420202476,NA,"1_S_5","Slope",35537.2204088378,FALSE,28.3070866141732,19180100104,"19180100104_1_S_5",4,32
"530",-19.7453823530268,149.671082061784,NA,"1_S_6","Slope",16273.0477105798,FALSE,34.3055555555556,19180100104,"19180100104_1_S_6",3,34
"531",-19.7478573325577,149.694449425301,NA,"1_S_7","Slope",68420.8608841924,FALSE,29.4689655172414,19180100104,"19180100104_1_S_7",6,29
"532",-19.7511097822472,149.687303862879,NA,"1_S_9","Slope",43511.2955074268,FALSE,35.9139784946237,19180100104,"19180100104_1_S_9",5,30
"533",-19.7564189596348,149.736115348805,NA,"1_SS_1","Sheltered Slope",15946.8029633695,FALSE,10.7954545454545,19182100104,"19182100104_1_SS_1",12,19
"534",-19.7607303944234,149.732880586003,NA,"1_SS_2","Sheltered Slope",150505.377790914,FALSE,23.668108776267,19182100104,"19182100104_1_SS_2",10,19
"535",-19.7607989912039,149.730121680209,NA,"1_S_1","Slope",56812.8299808376,FALSE,34.0809443507589,19182100104,"19182100104_1_S_1",10,20
"536",-19.7562495027195,149.737338257478,NA,"1_S_2","Slope",149169.296300074,FALSE,27.903717245582,19182100104,"19182100104_1_S_2",12,19
"537",-19.764349772979,149.735093141444,NA,"1_S_4","Slope",93697.4779154002,FALSE,20.8624127617149,19182100104,"19182100104_1_S_4",10,18
"538",-19.7459861552382,149.724260770124,NA,"1_S_5","Slope",12622.2317471453,FALSE,35,19182100104,"19182100104_1_S_5",12,23
"539",-19.7508906551256,149.731587769449,NA,"1_S_6","Slope",46507.2464208174,FALSE,34.72,19182100104,"19182100104_1_S_6",12,21
