"site_id","habitat","area","rubble","k","Reef","reef_siteid","long","lat"
"1_BR_2","Back Reef",5646.36043620389,FALSE,32.1311475409836,"19179100104","19179100104_1_BR_2",149.779713268677,-19.7275756572966
"1_BR_3","Back Reef",8968.71131600207,FALSE,32.8125,"19179100104","19179100104_1_BR_3",149.784251104123,-19.7342282689332
"1_BR_4","Back Reef",664.355493816081,FALSE,30,"19179100104","19179100104_1_BR_4",149.775183272946,-19.7370408303411
"1_BR_5","Back Reef",5315.37056383444,FALSE,32.1818181818182,"19179100104","19179100104_1_BR_5",149.78688773414,-19.741442366103
"1_BR_6","Back Reef",6977.29587682337,FALSE,16.0526315789474,"19179100104","19179100104_1_BR_6",149.79677480372,-19.7481367752475
"1_BR_7","Back Reef",19272.0737287919,FALSE,35,"19179100104","19179100104_1_BR_7",149.796808148196,-19.7535301486998
"1_C_1","Crest",58130.2411226523,FALSE,14.7327044025157,"19179100104","19179100104_1_C_1",149.782034949175,-19.7343791653491
"1_C_2","Crest",78396.7788174716,FALSE,10.5011933174224,"19179100104","19179100104_1_C_2",149.784737786561,-19.7374149581843
"1_C_3","Crest",61790.3498479053,FALSE,2.43161094224924,"19179100104","19179100104_1_C_3",149.780602928602,-19.7419332320184
"1_C_4","Crest",97342.2419592519,FALSE,7.76340996168582,"19179100104","19179100104_1_C_4",149.782679523901,-19.7457572929114
"1_OF_1","Outer Flat",51490.3718705019,FALSE,38.6690647482014,"19179100104","19179100104_1_OF_1",149.778131676552,-19.740292962266
"1_P_1","Patch",3985.86965505127,FALSE,4.65116279069767,"19179100104","19179100104_1_P_1",149.77975502178,-19.7312326724168
"1_SS_1","Sheltered Slope",20926.8465926219,FALSE,34.3150684931507,"19179100104","19179100104_1_SS_1",149.780632678059,-19.7345669336848
"1_SS_2","Sheltered Slope",41857.2327812072,FALSE,30.2298850574713,"19179100104","19179100104_1_SS_2",149.77954559108,-19.7408972024118
"1_SS_3","Sheltered Slope",61460.9184858012,FALSE,29.8360655737705,"19179100104","19179100104_1_SS_3",149.781674508107,-19.7449300369605
"1_S_1","Slope",74080.3529611756,FALSE,29.5880861850444,"19179100104","19179100104_1_S_1",149.781489366398,-19.740149461354
"1_S_10","Slope",42845.0297131846,FALSE,19.4021739130435,"19179100104","19179100104_1_S_10",149.778801061552,-19.726308562713
"1_S_2","Slope",48172.6857476449,FALSE,34.4054580896686,"19179100104","19179100104_1_S_2",149.782706866178,-19.7456074298246
"1_S_3","Slope",22588.5155869666,FALSE,24.0506329113924,"19179100104","19179100104_1_S_3",149.775927461257,-19.7382322927953
"1_S_4","Slope",64457.1050456464,FALSE,18.2630813953488,"19179100104","19179100104_1_S_4",149.796717743597,-19.7483518281196
"1_S_5","Slope",57799.1737279971,FALSE,36.8065068493151,"19179100104","19179100104_1_S_5",149.782862849285,-19.7355612718853
"1_S_6","Slope",21254.9644997609,FALSE,7.06140350877193,"19179100104","19179100104_1_S_6",149.775078850429,-19.7221593324432
"1_S_7","Slope",94698.4622364035,FALSE,35.0296442687747,"19179100104","19179100104_1_S_7",149.796031026593,-19.7533149982256
"1_S_8","Slope",77069.209681239,FALSE,25,"19179100104","19179100104_1_S_8",149.785944904095,-19.7382441509232
"1_S_9","Slope",66430.9381903382,FALSE,19.4943820224719,"19179100104","19179100104_1_S_9",149.779706994809,-19.7310017635389
"1_BR_1","Back Reef",7969.57300405623,FALSE,35,"19180100104","19180100104_1_BR_1",149.684863641568,-19.7339956982017
"1_BR_2","Back Reef",3320.78221809771,FALSE,35,"19180100104","19180100104_1_BR_2",149.696837994661,-19.7338993465825
"1_BR_3","Back Reef",30218.8687035628,FALSE,29.8514851485148,"19180100104","19180100104_1_BR_3",149.677664344098,-19.7378562449044
"1_BR_4","Back Reef",15275.5415819306,FALSE,1.46875,"19180100104","19180100104_1_BR_4",149.669767560565,-19.7400628761507
"1_BR_5","Back Reef",17601.8056990919,FALSE,38.7760416666667,"19180100104","19180100104_1_BR_5",149.686406791797,-19.7431504562183
"1_BR_6","Back Reef",22915.3723963858,FALSE,39.0495867768595,"19180100104","19180100104_1_BR_6",149.677933530222,-19.7445800777877
"1_BR_7","Back Reef",37861.2749423408,FALSE,35.860349127182,"19180100104","19180100104_1_BR_7",149.682196813437,-19.7456445855186
"1_C_1","Crest",49481.4092709636,FALSE,9.81132075471698,"19180100104","19180100104_1_C_1",149.697041324957,-19.736398736287
"1_C_2","Crest",47494.5599445244,FALSE,15.9448818897638,"19180100104","19180100104_1_C_2",149.695013037002,-19.7454910763394
"1_C_3","Crest",67088.3187542059,FALSE,20.6085753803596,"19180100104","19180100104_1_C_3",149.676855434009,-19.7477690173575
"1_C_4","Crest",177697.266108633,FALSE,11.1052353252247,"19180100104","19180100104_1_C_4",149.691516865008,-19.7494880724071
"1_C_5","Crest",29892.7773509072,FALSE,17.4603174603175,"19180100104","19180100104_1_C_5",149.686102886586,-19.7502424740193
"1_IF_1","Inner Flat",170691.248684687,FALSE,44.4808743169399,"19180100104","19180100104_1_IF_1",149.693798312608,-19.7359006312653
"1_IF_2","Inner Flat",249404.536986382,FALSE,17.8598342125094,"19180100104","19180100104_1_IF_2",149.673404848068,-19.7434379290914
"1_IF_3","Inner Flat",188288.917175843,FALSE,27.8165503489531,"19180100104","19180100104_1_IF_3",149.673127308405,-19.7397450249264
"1_IF_4","Inner Flat",227172.994937087,FALSE,21.979381443299,"19180100104","19180100104_1_IF_4",149.691690969817,-19.7450823109242
"1_IF_5","Inner Flat",38850.9503399148,FALSE,13.5593220338983,"19180100104","19180100104_1_IF_5",149.67950613981,-19.7339408747704
"1_IF_6","Inner Flat",26903.3918601838,FALSE,54.9152542372881,"19180100104","19180100104_1_IF_6",149.68763780275,-19.7495898266969
"1_OF_1","Outer Flat",38524.9879011,FALSE,68.4863523573201,"19180100104","19180100104_1_OF_1",149.675966455733,-19.7461562002664
"1_OF_2","Outer Flat",124196.396244342,FALSE,44.7467876039305,"19180100104","19180100104_1_OF_2",149.692230362537,-19.734494935134
"1_OF_3","Outer Flat",103958.403154167,FALSE,66.4859981933153,"19180100104","19180100104_1_OF_3",149.686958627824,-19.7486324238995
"1_OF_4","Outer Flat",56129.8278828259,FALSE,28.476821192053,"19180100104","19180100104_1_OF_4",149.68074904937,-19.7487410890792
"1_OF_5","Outer Flat",116884.435027218,FALSE,26.9879518072289,"19180100104","19180100104_1_OF_5",149.679672113703,-19.7336089780269
"1_OF_6","Outer Flat",34869.5634422461,FALSE,38.9784946236559,"19180100104","19180100104_1_OF_6",149.688007765073,-19.738774802812
"1_OF_7","Outer Flat",39851.2935318626,FALSE,30.3317535545024,"19180100104","19180100104_1_OF_7",149.676259311823,-19.7422226966418
"1_P_1","Patch",5645.60982417269,FALSE,28.5483870967742,"19180100104","19180100104_1_P_1",149.693174209773,-19.7383325287658
"1_SS_1","Sheltered Slope",245069.850495266,FALSE,21.6851356515094,"19180100104","19180100104_1_SS_1",149.66982939224,-19.7391780599763
"1_SS_10","Sheltered Slope",17601.4269600702,FALSE,37.3469387755102,"19180100104","19180100104_1_SS_10",149.67131239786,-19.745193234777
"1_SS_11","Sheltered Slope",213536.762715172,FALSE,36.5168785620342,"19180100104","19180100104_1_SS_11",149.688431173407,-19.7394141605192
"1_SS_2","Sheltered Slope",250704.264987747,FALSE,25.3228200371057,"19180100104","19180100104_1_SS_2",149.679706803243,-19.7337253804807
"1_SS_3","Sheltered Slope",306209.460400313,FALSE,33.8453325198292,"19180100104","19180100104_1_SS_3",149.685650940556,-19.7443774598322
"1_SS_4","Sheltered Slope",194610.595460579,FALSE,31.3618956438487,"19180100104","19180100104_1_SS_4",149.677745689548,-19.7431417464383
"1_SS_5","Sheltered Slope",151093.985276099,FALSE,31.6883116883117,"19180100104","19180100104_1_SS_5",149.677708299897,-19.7376758807927
"1_SS_6","Sheltered Slope",172344.925346835,FALSE,31.3001083423619,"19180100104","19180100104_1_SS_6",149.687792354225,-19.7345132869482
"1_SS_7","Sheltered Slope",115247.094706277,FALSE,29.0138549307253,"19180100104","19180100104_1_SS_7",149.681174834148,-19.7475644960326
"1_SS_8","Sheltered Slope",207561.547555991,FALSE,32.6782531194296,"19180100104","19180100104_1_SS_8",149.692437601167,-19.7393248138305
"1_SS_9","Sheltered Slope",41508.4208365618,FALSE,26.3272311212815,"19180100104","19180100104_1_SS_9",149.693037943992,-19.7324521174841
"1_S_1","Slope",44499.3684123363,FALSE,22.1186440677966,"19180100104","19180100104_1_S_1",149.696862092362,-19.7353257827367
"1_S_2","Slope",1660.39715002105,FALSE,35,"19180100104","19180100104_1_S_2",149.686030258073,-19.7367256414535
"1_S_3","Slope",332.066672746092,FALSE,35,"19180100104","19180100104_1_S_3",149.675388988815,-19.7364881757424
"1_S_4","Slope",105609.687751287,FALSE,29.2882249560633,"19180100104","19180100104_1_S_4",149.693178879999,-19.7407632178377
"1_S_5","Slope",35537.2204088378,FALSE,28.3070866141732,"19180100104","19180100104_1_S_5",149.681420202476,-19.7473683233837
"1_S_6","Slope",16273.0477105798,FALSE,34.3055555555556,"19180100104","19180100104_1_S_6",149.671082061784,-19.7453823530268
"1_S_7","Slope",68420.8608841924,FALSE,29.4689655172414,"19180100104","19180100104_1_S_7",149.694449425301,-19.7478573325577
"1_S_8","Slope",22252.0094032022,FALSE,33.1702127659574,"19180100104","19180100104_1_S_8",149.675408512837,-19.7479298941742
"1_S_9","Slope",43511.2955074268,FALSE,35.9139784946237,"19180100104","19180100104_1_S_9",149.687303862879,-19.7511097822472
"1_BR_1","Back Reef",4650.32226239797,FALSE,35,"19182100104","19182100104_1_BR_1",149.724596301229,-19.7463131489663
"1_BR_2","Back Reef",4982.85066551901,FALSE,21.3888888888889,"19182100104","19182100104_1_BR_2",149.73202819519,-19.7497974278892
"1_BR_3","Back Reef",9302.38830457116,FALSE,32.5252525252525,"19182100104","19182100104_1_BR_3",149.729444235646,-19.7586579213341
"1_BR_4","Back Reef",20268.2243530941,FALSE,32.5235849056604,"19182100104","19182100104_1_BR_4",149.739823702164,-19.7644110201538
"1_C_1","Crest",61793.8952057529,FALSE,15.1057401812689,"19182100104","19182100104_1_C_1",149.737793288366,-19.7560641346345
"1_C_2","Crest",134894.177762612,FALSE,11.0263522884882,"19182100104","19182100104_1_C_2",149.734926051983,-19.7624627936884
"1_OF_1","Outer Flat",61133.3644204587,FALSE,44.1538461538462,"19182100104","19182100104_1_OF_1",149.732400797013,-19.7619466029838
"1_SS_1","Sheltered Slope",15946.8029633695,FALSE,10.7954545454545,"19182100104","19182100104_1_SS_1",149.736115348805,-19.7564189596348
"1_SS_2","Sheltered Slope",150505.377790914,FALSE,23.668108776267,"19182100104","19182100104_1_SS_2",149.732880586003,-19.7607303944234
"1_S_1","Slope",56812.8299808376,FALSE,34.0809443507589,"19182100104","19182100104_1_S_1",149.730121680209,-19.7607989912039
"1_S_2","Slope",149169.296300074,FALSE,27.903717245582,"19182100104","19182100104_1_S_2",149.737338257478,-19.7562495027195
"1_S_3","Slope",154167.881289636,FALSE,25.8464805825243,"19182100104","19182100104_1_S_3",149.739006199945,-19.76295448963
"1_S_4","Slope",93697.4779154002,FALSE,20.8624127617149,"19182100104","19182100104_1_S_4",149.735093141444,-19.764349772979
"1_S_5","Slope",12622.2317471453,FALSE,35,"19182100104","19182100104_1_S_5",149.724260770124,-19.7459861552382
"1_S_6","Slope",46507.2464208174,FALSE,34.72,"19182100104","19182100104_1_S_6",149.731587769449,-19.7508906551256
"1_S_7","Slope",33221.0154978456,FALSE,35,"19182100104","19182100104_1_S_7",149.723235080524,-19.7562223338029
"1_S_8","Slope",76398.698898342,FALSE,21.4433617539586,"19182100104","19182100104_1_S_8",149.716026298094,-19.748848843367
"1_C_1","Crest",57482.8852705359,FALSE,8.26580226904376,"19186100104","19186100104_1_C_1",149.725317600053,-19.7689168181401
"1_SS_1","Sheltered Slope",8306.66354366718,FALSE,14.6067415730337,"19186100104","19186100104_1_SS_1",149.724752898307,-19.7680809643621
"1_S_1","Slope",66121.2544730613,FALSE,22.0190895741557,"19186100104","19186100104_1_S_1",149.724881411285,-19.7682822059888
"1_BR_1","Back Reef",20272.8714990453,FALSE,48.5545023696682,"19188100104","19188100104_1_BR_1",149.762367329657,-19.7756387049703
"1_BR_2","Back Reef",17946.5442903717,FALSE,40.2356020942408,"19188100104","19188100104_1_BR_2",149.757029388983,-19.7771610348671
"1_BR_3","Back Reef",17947.6346087572,FALSE,31.5364583333333,"19188100104","19188100104_1_BR_3",149.766700669818,-19.7792768549022
"1_BR_4","Back Reef",20939.7590021165,FALSE,30.045045045045,"19188100104","19188100104_1_BR_4",149.756961643749,-19.7844884152863
"1_BR_5","Back Reef",27256.6011635801,TRUE,29.8805460750853,"19188100104","19188100104_1_BR_5",149.764549645528,-19.7871476427516
"1_BR_6","Back Reef",3324.15129645029,FALSE,14.5454545454545,"19188100104","19188100104_1_BR_6",149.756188477474,-19.7929156709777
"1_C_1","Crest",97398.0999366045,FALSE,19.4498069498069,"19188100104","19188100104_1_C_1",149.767662107532,-19.7905748289248
"1_C_2","Crest",133952.542032313,FALSE,20.2777777777778,"19188100104","19188100104_1_C_2",149.77270994385,-19.7832596801978
"1_C_3","Crest",129977.129884575,FALSE,16.3098693759071,"19188100104","19188100104_1_C_3",149.758065557018,-19.7940376581727
"1_C_4","Crest",114000.055121772,FALSE,16.6954732510288,"19188100104","19188100104_1_C_4",149.768595252483,-19.7784158764482
"1_C_5","Crest",76786.5800450956,FALSE,6.82587666263603,"19188100104","19188100104_1_C_5",149.771612622224,-19.7880706143267
"1_IF_1","Inner Flat",152235.415277338,FALSE,42.0166769610871,"19188100104","19188100104_1_IF_1",149.758368058388,-19.787328430323
"1_IF_2","Inner Flat",138282.125869394,FALSE,22.9906229068989,"19188100104","19188100104_1_IF_2",149.756653722405,-19.7914666855359
"1_OF_1","Outer Flat",89746.2739847116,FALSE,63.0094043887147,"19188100104","19188100104_1_OF_1",149.771005854271,-19.7847780554111
"1_OF_2","Outer Flat",86426.4636401278,FALSE,54.9891774891775,"19188100104","19188100104_1_OF_2",149.768749747807,-19.7887478096265
"1_OF_3","Outer Flat",109027.787698322,FALSE,41.1614853195164,"19188100104","19188100104_1_OF_3",149.757836166958,-19.7896349352027
"1_P_1","Patch",3987.97900432721,FALSE,4.65116279069767,"19188100104","19188100104_1_P_1",149.759214692124,-19.774082558564
"1_SS_1","Sheltered Slope",27584.3692621235,FALSE,19.1304347826087,"19188100104","19188100104_1_SS_1",149.761128241096,-19.7758516857582
"1_SS_2","Sheltered Slope",28584.5699217091,FALSE,5.14423076923077,"19188100104","19188100104_1_SS_2",149.770143920816,-19.7817502848157
"1_SS_3","Sheltered Slope",178490.133969661,FALSE,21.8503937007874,"19188100104","19188100104_1_SS_3",149.759122969286,-19.7854435697091
"1_SS_4","Sheltered Slope",112351.620337619,FALSE,23.8242677824268,"19188100104","19188100104_1_SS_4",149.765137329673,-19.7878066212996
"1_SS_5","Sheltered Slope",63821.3967975914,FALSE,25.8296622613803,"19188100104","19188100104_1_SS_5",149.755962433882,-19.7903599929294
"1_S_1","Slope",292784.473562249,FALSE,26.3581616481775,"19188100104","19188100104_1_S_1",149.758651830961,-19.7743019424235
"1_S_2","Slope",68795.464714407,FALSE,35.0203804347826,"19188100104","19188100104_1_S_2",149.75545093779,-19.7779265545783
"1_S_3","Slope",83086.0485817785,FALSE,31.2004530011325,"19188100104","19188100104_1_S_3",149.764908760035,-19.7754864285042
"1_S_4","Slope",64145.7997182519,FALSE,14.0684133915575,"19188100104","19188100104_1_S_4",149.769081087091,-19.7782978373172
"1_S_5","Slope",50194.4759641993,FALSE,18.5557586837294,"19188100104","19188100104_1_S_5",149.754505180888,-19.7930107695448
"1_S_6","Slope",25263.8582519619,FALSE,30,"19188100104","19188100104_1_S_6",149.765992372552,-19.7914999225465
"1_S_7","Slope",54508.6960987165,FALSE,34.7008547008547,"19188100104","19188100104_1_S_7",149.7555166475,-19.7833026094286
"1_S_8","Slope",25596.8860030035,FALSE,23.5090909090909,"19188100104","19188100104_1_S_8",149.760323007805,-19.7945423710363
"1_S_9","Slope",17948.8007907113,FALSE,21.0880829015544,"19188100104","19188100104_1_S_9",149.773288809705,-19.7824218222405
"1_BR_1","Back Reef",16298.6377982325,FALSE,19.7604790419162,"19194100104","19194100104_1_BR_1",149.774749691168,-19.8342243936753
"1_C_1","Crest",65514.9884146336,FALSE,15.3409090909091,"19194100104","19194100104_1_C_1",149.778804001261,-19.8198233768929
"1_C_2","Crest",130041.874508633,FALSE,27.8179190751445,"19194100104","19194100104_1_C_2",149.779516922862,-19.824987619132
"1_C_3","Crest",111088.331665327,FALSE,46.8067226890756,"19194100104","19194100104_1_C_3",149.775852308976,-19.8284279604738
"1_C_4","Crest",106103.735518146,FALSE,48.0211081794195,"19194100104","19194100104_1_C_4",149.773470895351,-19.8319851210511
"1_IF_1","Inner Flat",34255.6771172127,FALSE,33.2432432432432,"19194100104","19194100104_1_IF_1",149.774994221226,-19.8241916180626
"1_OF_1","Outer Flat",284359.680568366,FALSE,55.0510036196117,"19194100104","19194100104_1_OF_1",149.776847962927,-19.8248521123073
"1_OF_2","Outer Flat",143684.565418306,FALSE,37.6868096166342,"19194100104","19194100104_1_OF_2",149.774233781113,-19.8295381349154
"1_OF_3","Outer Flat",70170.9647863652,FALSE,37.4666666666667,"19194100104","19194100104_1_OF_3",149.777245413575,-19.820279021121
"1_SS_1","Sheltered Slope",32591.0187873389,FALSE,35.4378531073446,"19194100104","19194100104_1_SS_1",149.775467850019,-19.8201736208717
"1_SS_2","Sheltered Slope",55541.0706078564,FALSE,50.8319185059423,"19194100104","19194100104_1_SS_2",149.773483252014,-19.8249518744707
"1_SS_3","Sheltered Slope",37584.2657341147,FALSE,40.6393861892583,"19194100104","19194100104_1_SS_3",149.771580436581,-19.8303684948278
"1_S_1","Slope",85133.1855949829,FALSE,20.0776053215078,"19194100104","19194100104_1_S_1",149.777716202035,-19.817494164593
"1_S_2","Slope",28268.8194828797,FALSE,33.0872483221477,"19194100104","19194100104_1_S_2",149.780494875588,-19.821809714735
"1_S_3","Slope",30931.2810076657,FALSE,44.1666666666667,"19194100104","19194100104_1_S_3",149.780543775614,-19.8261618084152
"1_S_4","Slope",144689.447677724,FALSE,32.2768434670116,"19194100104","19194100104_1_S_4",149.775378106842,-19.8328067868153
"1_C_1","Crest",71988.8835528176,FALSE,40.4915912031048,"19252100104","19252100104_1_C_1",149.708419917587,-19.6594514825284
"1_SS_1","Sheltered Slope",16255.4974073493,FALSE,18.9570552147239,"19252100104","19252100104_1_SS_1",149.707560834346,-19.6594027555577
"1_S_1","Slope",57391.9364270908,FALSE,28.8279932546374,"19252100104","19252100104_1_S_1",149.708913755604,-19.6591825037233
"1_BR_1","Back Reef",15940.683991062,FALSE,11.9653179190751,"19257100104","19257100104_1_BR_1",149.764029503285,-19.722302789033
"1_BR_2","Back Reef",5314.28062002128,FALSE,11.271186440678,"19257100104","19257100104_1_BR_2",149.766667059948,-19.7314061668184
"1_C_1","Crest",43503.1478158948,FALSE,6.40086206896552,"19257100104","19257100104_1_C_1",149.76234680529,-19.7199958243268
"1_P_1","Patch",3984.99535134854,FALSE,13.3333333333333,"19257100104","19257100104_1_P_1",149.768553757268,-19.7180838855203
"1_SS_1","Sheltered Slope",2656.63523113588,FALSE,30.2,"19257100104","19257100104_1_SS_1",149.761861610923,-19.7188764519638
"1_S_1","Slope",88335.7880925457,FALSE,15.7894736842105,"19257100104","19257100104_1_S_1",149.767208903742,-19.7197992801078
"1_S_2","Slope",26571.6314384434,FALSE,6.14695340501792,"19257100104","19257100104_1_S_2",149.766461115563,-19.7320740873437
